InvoiceNo,InvoiceDate,CustomerID,Country,GrossSale
537378,2010-12-06 13:06:00,14911,EIRE,784.15
537380,2010-12-06 13:12:00,15882,United Kingdom,100.80000000000001
537381,2010-12-06 13:13:00,14667,United Kingdom,511.56
537382,2010-12-06 13:13:00,16710,United Kingdom,375.47
537384,2010-12-06 13:21:00,15984,United Kingdom,122.7
537385,2010-12-06 13:22:00,14487,United Kingdom,125.10000000000001
537386,2010-12-06 13:32:00,14911,EIRE,20.85
537387,2010-12-06 13:34:00,13468,United Kingdom,222.18
537388,2010-12-06 13:35:00,17682,United Kingdom,391.5
537389,2010-12-06 13:41:00,17757,United Kingdom,149.0
537390,2010-12-06 13:47:00,16658,United Kingdom,123.24
537391,2010-12-06 13:53:00,16550,United Kingdom,554.66
537392,2010-12-06 13:58:00,17068,United Kingdom,166.15
537393,2010-12-06 13:59:00,13089,United Kingdom,2415.04
537394,2010-12-06 14:00:00,13089,United Kingdom,81.17999999999999
537395,2010-12-06 14:05:00,15356,United Kingdom,150.22
537396,2010-12-06 14:08:00,17223,United Kingdom,292.84000000000003
537397,2010-12-06 14:19:00,16817,United Kingdom,244.20000000000002
537399,2010-12-06 14:31:00,13030,United Kingdom,427.74
537400,2010-12-06 14:36:00,17191,United Kingdom,422.81
537403,2010-12-06 14:43:00,17191,United Kingdom,30.45
537404,2010-12-06 14:46:00,17191,United Kingdom,56.85
537405,2010-12-06 14:51:00,17841,United Kingdom,406.69
537407,2010-12-06 14:55:00,15502,United Kingdom,192.7
537409,2010-12-06 15:00:00,15194,United Kingdom,406.16
537410,2010-12-06 15:03:00,14409,United Kingdom,151.20000000000002
537412,2010-12-06 15:06:00,14409,United Kingdom,177.60000000000002
537415,2010-12-06 15:09:00,16654,United Kingdom,227.4
537418,2010-12-06 15:13:00,17884,United Kingdom,137.11
537419,2010-12-06 15:14:00,13495,United Kingdom,510.95
537420,2010-12-06 15:18:00,17519,United Kingdom,335.3
537421,2010-12-06 15:25:00,17218,United Kingdom,292.54
537422,2010-12-06 15:27:00,17812,United Kingdom,217.54999999999998
537423,2010-12-06 15:34:00,14215,United Kingdom,166.0
537424,2010-12-06 15:35:00,15602,United Kingdom,92.55000000000001
537428,2010-12-06 15:38:00,17320,United Kingdom,450.92
537429,2010-12-06 15:54:00,12748,United Kingdom,82.12
537433,2010-12-06 16:36:00,12913,United Kingdom,417.62
537435,2010-12-06 16:58:00,17920,United Kingdom,221.5
537440,2010-12-06 17:16:00,17869,United Kingdom,214.32
537441,2010-12-06 17:26:00,13564,United Kingdom,540.0
537446,2010-12-07 09:13:00,18055,United Kingdom,569.03
537447,2010-12-07 09:21:00,13963,United Kingdom,151.3
537448,2010-12-07 09:23:00,17450,United Kingdom,39.599999999999994
537456,2010-12-07 09:43:00,17450,United Kingdom,1989.2399999999998
537457,2010-12-07 09:51:00,17511,United Kingdom,1644.94
537458,2010-12-07 09:55:00,17091,United Kingdom,293.45000000000005
537459,2010-12-07 09:57:00,17470,United Kingdom,178.4
537460,2010-12-07 10:04:00,17616,United Kingdom,326.4
537461,2010-12-07 10:06:00,15649,United Kingdom,510.0
537462,2010-12-07 10:06:00,17228,United Kingdom,172.65
537463,2010-12-07 10:08:00,12681,France,1033.52
537464,2010-12-07 10:14:00,14907,United Kingdom,618.07
537465,2010-12-07 10:32:00,17735,United Kingdom,454.6
537467,2010-12-07 10:36:00,16059,United Kingdom,118.25
537468,2010-12-07 10:36:00,12567,France,415.46000000000004
537469,2010-12-07 10:43:00,17720,United Kingdom,102.0
537470,2010-12-07 10:47:00,15018,United Kingdom,111.25
537471,2010-12-07 10:51:00,14344,United Kingdom,17.85
537472,2010-12-07 11:11:00,12971,United Kingdom,111.54
537476,2010-12-07 11:26:00,15838,United Kingdom,957.5
537484,2010-12-07 11:30:00,14733,United Kingdom,1830.02
537489,2010-12-07 11:33:00,17017,United Kingdom,511.79999999999995
537509,2010-12-07 11:41:00,13756,United Kingdom,532.8000000000001
537523,2010-12-07 11:45:00,14176,United Kingdom,159.55
537538,2010-12-07 11:49:00,15353,United Kingdom,311.65
537567,2010-12-07 11:59:00,18119,United Kingdom,181.12
537592,2010-12-07 12:18:00,17491,United Kingdom,327.40000000000003
537593,2010-12-07 12:21:00,14282,United Kingdom,571.0
537594,2010-12-07 12:28:00,12647,Germany,596.8
537595,2010-12-07 12:29:00,13569,United Kingdom,118.32
537598,2010-12-07 12:37:00,14135,United Kingdom,319.0
537599,2010-12-07 12:37:00,17954,United Kingdom,19.9
537601,2010-12-07 12:43:00,17287,United Kingdom,108.78
537603,2010-12-07 12:49:00,14673,United Kingdom,373.49
537604,2010-12-07 13:01:00,13488,United Kingdom,1381.92
537605,2010-12-07 13:13:00,16221,United Kingdom,166.74
537606,2010-12-07 13:16:00,15002,United Kingdom,631.65
537607,2010-12-07 13:18:00,15965,United Kingdom,156.19
537608,2010-12-07 13:20:00,15024,United Kingdom,444.42
537609,2010-12-07 13:22:00,17675,United Kingdom,617.12
537612,2010-12-07 13:28:00,13769,United Kingdom,322.3
537614,2010-12-07 13:29:00,16904,United Kingdom,322.8
537615,2010-12-07 13:30:00,15898,United Kingdom,139.0
537616,2010-12-07 13:30:00,16904,United Kingdom,15.9
537617,2010-12-07 13:45:00,16086,United Kingdom,177.26
537618,2010-12-07 13:50:00,15061,United Kingdom,2022.16
537619,2010-12-07 13:53:00,13786,United Kingdom,230.39999999999998
537620,2010-12-07 14:00:00,13880,United Kingdom,97.8
537622,2010-12-07 14:30:00,13173,United Kingdom,165.94
537623,2010-12-07 14:31:00,15858,United Kingdom,383.93
537624,2010-12-07 14:41:00,12748,United Kingdom,306.84000000000003
537625,2010-12-07 14:57:00,15180,United Kingdom,87.5
537626,2010-12-07 14:57:00,12347,Iceland,711.79
537627,2010-12-07 14:58:00,14739,United Kingdom,713.88
537628,2010-12-07 15:02:00,16293,United Kingdom,378.75
537629,2010-12-07 15:03:00,17419,United Kingdom,356.87
537631,2010-12-07 15:04:00,17419,United Kingdom,17.4
537634,2010-12-07 15:15:00,16775,United Kingdom,231.9
537635,2010-12-07 15:18:00,16306,United Kingdom,68.1
537636,2010-12-07 15:20:00,16950,United Kingdom,172.0
537646,2010-12-07 15:39:00,17591,United Kingdom,406.6
537648,2010-12-07 15:48:00,12839,United Kingdom,402.61
537649,2010-12-07 15:48:00,13807,United Kingdom,112.6
537650,2010-12-07 15:48:00,16125,United Kingdom,289.35
537653,2010-12-07 15:54:00,17897,United Kingdom,268.73
537655,2010-12-07 16:20:00,15081,United Kingdom,111.15
537657,2010-12-07 16:42:00,18102,United Kingdom,9639.12
537658,2010-12-07 16:43:00,18102,United Kingdom,395.76
537659,2010-12-07 16:43:00,18102,United Kingdom,15885.49
537664,2010-12-07 17:05:00,15024,United Kingdom,46.8
537665,2010-12-07 17:19:00,16365,United Kingdom,139.86
537667,2010-12-08 08:12:00,17870,United Kingdom,326.4
537668,2010-12-08 08:43:00,14821,United Kingdom,48.800000000000004
537669,2010-12-08 08:58:00,16863,United Kingdom,164.25
537670,2010-12-08 09:07:00,13078,United Kingdom,514.39
537671,2010-12-08 09:20:00,13267,United Kingdom,328.45
537672,2010-12-08 09:30:00,13050,United Kingdom,328.01
537673,2010-12-08 09:49:00,12709,Germany,522.7
537674,2010-12-08 09:51:00,15628,United Kingdom,319.18
537676,2010-12-08 09:53:00,12386,Australia,258.9
537678,2010-12-08 09:56:00,16779,United Kingdom,356.91
537680,2010-12-08 10:11:00,13599,United Kingdom,253.24
537681,2010-12-08 10:11:00,13329,United Kingdom,304.2
537682,2010-12-08 10:13:00,13599,United Kingdom,99.6
537683,2010-12-08 10:14:00,12921,United Kingdom,365.4
537685,2010-12-08 10:21:00,18077,United Kingdom,204.87
537686,2010-12-08 10:21:00,14744,United Kingdom,225.0
537688,2010-12-08 10:35:00,17406,United Kingdom,702.1
537689,2010-12-08 10:36:00,15750,United Kingdom,301.52
537690,2010-12-08 10:38:00,13983,United Kingdom,329.36
537691,2010-12-08 10:39:00,13842,United Kingdom,310.57
537692,2010-12-08 10:40:00,14796,United Kingdom,671.21
537693,2010-12-08 10:45:00,12441,France,173.55
537694,2010-12-08 10:46:00,14901,United Kingdom,158.25
537698,2010-12-08 10:51:00,13199,United Kingdom,468.68
537700,2010-12-08 10:51:00,18229,United Kingdom,309.0
537707,2010-12-08 10:53:00,14032,United Kingdom,303.86
537738,2010-12-08 11:02:00,17706,United Kingdom,287.08
537743,2010-12-08 11:02:00,17706,United Kingdom,151.95
537751,2010-12-08 11:04:00,17706,United Kingdom,38.8
537754,2010-12-08 11:16:00,16081,United Kingdom,157.6
537755,2010-12-08 11:31:00,16525,United Kingdom,411.44
537757,2010-12-08 11:38:00,17975,United Kingdom,314.1
537758,2010-12-08 11:41:00,16122,United Kingdom,105.72
537759,2010-12-08 11:42:00,13126,United Kingdom,203.64000000000001
537760,2010-12-08 11:42:00,15973,United Kingdom,307.82000000000005
537761,2010-12-08 11:43:00,13126,United Kingdom,19.799999999999997
537762,2010-12-08 12:01:00,16558,United Kingdom,569.4
537764,2010-12-08 12:06:00,16893,United Kingdom,145.93
537765,2010-12-08 12:08:00,14606,United Kingdom,215.88
537766,2010-12-08 12:08:00,17677,United Kingdom,651.6
537767,2010-12-08 12:09:00,15100,United Kingdom,350.4
537768,2010-12-08 12:11:00,15750,United Kingdom,39.0
537769,2010-12-08 12:17:00,15021,United Kingdom,205.64000000000001
537770,2010-12-08 12:24:00,15529,United Kingdom,295.66
537771,2010-12-08 12:29:00,15498,United Kingdom,450.92
537772,2010-12-08 12:35:00,18043,United Kingdom,316.46
537773,2010-12-08 12:36:00,16016,United Kingdom,382.27
537774,2010-12-08 12:40:00,14060,United Kingdom,281.0
537775,2010-12-08 12:41:00,17722,United Kingdom,910.14
537780,2010-12-08 12:45:00,17324,United Kingdom,127.05000000000001
537781,2010-12-08 12:46:00,17341,United Kingdom,513.6
537789,2010-12-08 12:49:00,14051,United Kingdom,623.4200000000001
537791,2010-12-08 12:51:00,16233,United Kingdom,147.39999999999998
537792,2010-12-08 12:56:00,16385,United Kingdom,148.23000000000002
537793,2010-12-08 12:57:00,15032,United Kingdom,2746.75
537794,2010-12-08 13:01:00,16713,United Kingdom,414.43
537795,2010-12-08 13:03:00,17213,United Kingdom,312.90000000000003
537796,2010-12-08 13:03:00,18061,United Kingdom,405.16
537799,2010-12-08 13:07:00,15916,United Kingdom,142.95
537800,2010-12-08 13:08:00,12748,United Kingdom,69.78999999999999
537801,2010-12-08 13:08:00,15221,United Kingdom,403.25
537802,2010-12-08 13:11:00,13455,United Kingdom,692.94
537803,2010-12-08 13:14:00,15916,United Kingdom,89.5
537804,2010-12-08 13:17:00,12748,United Kingdom,130.64
537806,2010-12-08 13:21:00,13113,United Kingdom,372.96999999999997
537808,2010-12-08 13:23:00,15311,United Kingdom,251.09
537809,2010-12-08 13:28:00,14217,United Kingdom,118.3
537810,2010-12-08 13:30:00,15032,United Kingdom,23.85
537811,2010-12-08 13:30:00,17262,United Kingdom,268.86
537813,2010-12-08 13:38:00,18259,United Kingdom,376.30000000000007
537815,2010-12-08 13:49:00,17676,United Kingdom,300.7
537816,2010-12-08 13:51:00,16679,United Kingdom,129.75
537817,2010-12-08 13:53:00,18269,United Kingdom,168.6
537818,2010-12-08 13:53:00,12766,Portugal,1149.29
537819,2010-12-08 13:55:00,15298,United Kingdom,397.6
537822,2010-12-08 14:22:00,13523,United Kingdom,566.95
537825,2010-12-08 14:36:00,15005,United Kingdom,222.5
537826,2010-12-08 14:38:00,15581,United Kingdom,272.34000000000003
537827,2010-12-08 14:43:00,15332,Lithuania,63.0
537828,2010-12-08 14:43:00,15680,United Kingdom,478.89
537829,2010-12-08 14:46:00,15498,United Kingdom,525.8
537830,2010-12-08 14:46:00,13649,United Kingdom,197.8
537831,2010-12-08 14:50:00,17894,United Kingdom,106.77000000000001
537833,2010-12-08 14:53:00,13270,United Kingdom,590.0
537836,2010-12-08 14:58:00,14866,United Kingdom,103.67999999999999
537837,2010-12-08 14:59:00,13077,United Kingdom,313.72
537840,2010-12-08 15:03:00,13531,United Kingdom,305.45
537841,2010-12-08 15:10:00,13848,United Kingdom,320.0
537842,2010-12-08 15:12:00,13140,United Kingdom,159.51
537843,2010-12-08 15:16:00,15713,United Kingdom,171.15
537844,2010-12-08 15:17:00,17999,United Kingdom,190.34
537845,2010-12-08 15:23:00,17690,United Kingdom,71.4
537846,2010-12-08 15:25:00,15347,United Kingdom,201.60000000000002
537847,2010-12-08 15:33:00,14766,United Kingdom,180.4
537848,2010-12-08 15:35:00,13777,United Kingdom,180.0
537849,2010-12-08 15:35:00,13777,United Kingdom,75.0
537850,2010-12-08 15:38:00,16722,United Kingdom,318.84
537851,2010-12-08 15:39:00,13758,United Kingdom,356.4
537852,2010-12-08 15:56:00,17340,United Kingdom,2671.27
537854,2010-12-08 15:58:00,13984,United Kingdom,154.8
537855,2010-12-08 15:59:00,15996,United Kingdom,263.25
537859,2010-12-08 16:11:00,14030,United Kingdom,670.55
537861,2010-12-08 16:18:00,16596,United Kingdom,120.65
537862,2010-12-08 16:21:00,12971,United Kingdom,111.53
537863,2010-12-08 16:29:00,14030,United Kingdom,5.95
537864,2010-12-08 16:34:00,16700,United Kingdom,336.94
537865,2010-12-08 16:34:00,16011,United Kingdom,237.95
537866,2010-12-08 16:45:00,17655,United Kingdom,676.1
537867,2010-12-08 16:48:00,16717,United Kingdom,307.25
537868,2010-12-08 16:49:00,12433,Norway,1867.98
537871,2010-12-08 17:20:00,12748,United Kingdom,167.09
537879,2010-12-09 08:34:00,14243,United Kingdom,213.3
537880,2010-12-09 09:14:00,12963,United Kingdom,365.8
537881,2010-12-09 09:23:00,15513,United Kingdom,956.5
537882,2010-12-09 09:25:00,15079,United Kingdom,141.95
537883,2010-12-09 09:27:00,14437,United Kingdom,63.0
537884,2010-12-09 09:30:00,15694,United Kingdom,525.93
537885,2010-12-09 09:34:00,12942,United Kingdom,258.75
537886,2010-12-09 09:49:00,15660,United Kingdom,209.3
537887,2010-12-09 10:00:00,18092,United Kingdom,1485.72
537888,2010-12-09 10:04:00,15358,United Kingdom,524.35
537889,2010-12-09 10:04:00,13319,United Kingdom,670.48
537890,2010-12-09 10:04:00,15358,United Kingdom,100.19999999999999
537891,2010-12-09 10:05:00,13319,United Kingdom,88.8
537892,2010-12-09 10:13:00,12481,Germany,159.38
537894,2010-12-09 10:16:00,12621,Germany,464.61
537895,2010-12-09 10:30:00,14299,United Kingdom,429.24
537896,2010-12-09 10:33:00,18071,United Kingdom,258.95
537897,2010-12-09 10:37:00,12683,France,213.88
537898,2010-12-09 10:42:00,17377,United Kingdom,364.4
537899,2010-12-09 10:44:00,12755,Japan,3794.3999999999996
537900,2010-12-09 10:45:00,15983,United Kingdom,382.66
537901,2010-12-09 10:48:00,13854,United Kingdom,309.4
537915,2010-12-09 10:55:00,12797,Portugal,254.03
537955,2010-12-09 11:28:00,16782,United Kingdom,371.7
537963,2010-12-09 11:30:00,13369,United Kingdom,308.28000000000003
537967,2010-12-09 11:31:00,12494,France,57.6
537981,2010-12-09 11:35:00,17857,United Kingdom,1335.2
537995,2010-12-09 11:39:00,12712,Germany,295.1
538000,2010-12-09 11:44:00,12748,United Kingdom,101.9
538002,2010-12-09 11:48:00,14932,Channel Islands,363.53
538003,2010-12-09 12:05:00,12429,Denmark,1281.5
538005,2010-12-09 12:12:00,13090,United Kingdom,832.8
538006,2010-12-09 12:13:00,14987,United Kingdom,163.2
538007,2010-12-09 12:16:00,14355,United Kingdom,174.4
538008,2010-12-09 12:17:00,12683,France,849.2
538009,2010-12-09 12:17:00,14911,EIRE,945.55
538010,2010-12-09 12:20:00,17526,United Kingdom,226.79999999999998
538011,2010-12-09 12:24:00,14896,United Kingdom,257.22
538012,2010-12-09 12:32:00,14527,United Kingdom,224.38
538013,2010-12-09 12:37:00,17062,United Kingdom,114.79
538014,2010-12-09 12:49:00,14440,United Kingdom,656.7
538015,2010-12-09 12:49:00,13240,United Kingdom,224.07
538032,2010-12-09 12:59:00,14479,United Kingdom,174.4
538035,2010-12-09 13:03:00,16065,United Kingdom,372.09
538037,2010-12-09 13:05:00,17430,United Kingdom,112.6
538040,2010-12-09 13:08:00,16520,United Kingdom,325.76
538048,2010-12-09 13:14:00,15945,United Kingdom,181.0
538049,2010-12-09 13:21:00,12748,United Kingdom,18.4
538050,2010-12-09 13:22:00,12748,United Kingdom,15.9
538051,2010-12-09 13:24:00,18041,United Kingdom,205.35
538053,2010-12-09 13:34:00,15856,United Kingdom,1571.32
538056,2010-12-09 13:34:00,17198,United Kingdom,249.65
538057,2010-12-09 13:38:00,13102,United Kingdom,316.82
538063,2010-12-09 13:44:00,18102,United Kingdom,1914.2400000000002
538064,2010-12-09 13:47:00,15271,United Kingdom,111.75
538065,2010-12-09 13:57:00,13982,United Kingdom,428.6
538067,2010-12-09 13:59:00,15288,United Kingdom,165.65
538068,2010-12-09 14:05:00,17978,United Kingdom,300.91999999999996
538069,2010-12-09 14:08:00,16795,United Kingdom,414.88
538070,2010-12-09 14:08:00,16519,United Kingdom,103.7
538073,2010-12-09 14:10:00,17816,United Kingdom,16.21
538076,2010-12-09 14:15:00,15311,United Kingdom,272.36
538077,2010-12-09 14:19:00,14667,United Kingdom,686.15
538078,2010-12-09 14:25:00,16255,United Kingdom,374.25
538079,2010-12-09 14:27:00,17671,United Kingdom,394.18
538080,2010-12-09 14:28:00,17646,United Kingdom,251.0
538086,2010-12-09 14:44:00,12872,United Kingdom,378.53000000000003
538087,2010-12-09 14:44:00,17339,United Kingdom,60.0
538093,2010-12-09 14:49:00,12682,France,739.05
538094,2010-12-09 14:50:00,13117,United Kingdom,186.03
538095,2010-12-09 14:55:00,17097,Spain,174.72
538097,2010-12-09 14:56:00,15192,United Kingdom,315.0
538101,2010-12-09 15:01:00,15380,United Kingdom,230.10000000000002
538104,2010-12-09 15:16:00,17950,United Kingdom,190.35
538106,2010-12-09 15:20:00,17950,United Kingdom,72.82000000000001
538107,2010-12-09 15:21:00,12826,United Kingdom,155.0
538108,2010-12-09 15:23:00,17456,United Kingdom,249.86
538113,2010-12-09 15:29:00,15811,United Kingdom,289.85
538116,2010-12-09 15:32:00,13327,United Kingdom,685.0
538117,2010-12-09 15:33:00,13327,United Kingdom,60.0
538120,2010-12-09 15:35:00,17017,United Kingdom,144.5
538125,2010-12-09 15:46:00,18225,United Kingdom,30.0
538126,2010-12-09 15:50:00,17838,United Kingdom,218.4
538145,2010-12-09 16:08:00,15211,United Kingdom,383.07
538146,2010-12-09 16:10:00,15596,United Kingdom,402.32
538147,2010-12-09 16:11:00,13090,United Kingdom,15.0
538151,2010-12-09 16:28:00,16163,United Kingdom,441.6
538155,2010-12-09 16:52:00,16907,United Kingdom,182.01999999999998
538156,2010-12-09 16:53:00,15555,United Kingdom,620.35
538157,2010-12-09 16:57:00,17576,United Kingdom,119.65
538163,2010-12-09 17:27:00,17841,United Kingdom,257.95
538165,2010-12-09 17:34:00,14031,United Kingdom,185.82
538166,2010-12-09 18:09:00,17965,United Kingdom,119.45
538167,2010-12-09 18:58:00,14713,United Kingdom,298.95
538168,2010-12-09 19:23:00,14702,United Kingdom,318.7
538169,2010-12-09 19:28:00,13230,United Kingdom,93.45
538170,2010-12-09 19:32:00,13969,United Kingdom,317.59000000000003
538171,2010-12-09 20:01:00,17530,United Kingdom,300.64
538172,2010-12-10 09:33:00,15805,United Kingdom,370.80000000000007
538174,2010-12-10 09:35:00,12471,Germany,1982.41
538175,2010-12-10 09:48:00,12471,Germany,378.0
538176,2010-12-10 09:48:00,17675,United Kingdom,402.0
538178,2010-12-10 09:51:00,17696,United Kingdom,157.9
538179,2010-12-10 09:52:00,17696,United Kingdom,17.700000000000003
538180,2010-12-10 09:53:00,13418,United Kingdom,369.09999999999997
538181,2010-12-10 10:08:00,17076,United Kingdom,151.5
538182,2010-12-10 10:18:00,17827,United Kingdom,115.08000000000001
538183,2010-12-10 10:21:00,16265,United Kingdom,651.83
538184,2010-12-10 10:21:00,17880,United Kingdom,458.92
538185,2010-12-10 10:22:00,16265,United Kingdom,188.98
538186,2010-12-10 10:26:00,13000,United Kingdom,201.75
